"","waldStat","df","pvalue","padj"
"Glipr1",8.14437769419524,5,0.148456141757153,1
"Atxn7l3b",1.24983899231976,4,0.869826752318155,1
"Tbc1d15",0.410766081787217,4,0.981585999914743,1
"Rab21",1.68397259652507,4,0.793626922577405,1
"Thap2",0.0856722757058378,4,0.999108317044123,1
"Cnot2",0,4,1,1
"Rab3ip",0.128757021791848,4,0.998014533736099,1
"Cct2",0.00940026253402212,4,0.999988988932676,1
"Frs2",0.412671831776133,4,0.981426337380046,1
"Yeats4",1.2180566654959,4,0.87511685236982,1
"Lyz2",35.6020581783096,4,3.4937587722883e-07,6.94408162470491e-05
"Cpsf6",1.78273557934139,4,0.775639425920926,1
"Mdm2",0,4,1,1
"Nup107",0.910748745278498,4,0.923013697560374,1
"Rap1b",0,4,1,1
"Dyrk2",2.11160419071658,2,0.347913255752534,1
"Cand1",6.34537775357248,4,0.174797304877223,1
"Helb",0.529900082370377,3,0.912275067333243,1
"Irak3",0,4,1,1
"Lemd3",2.39928097359943,4,0.662757210051943,1
"Rassf3",0,2,1,1
"Tbk1",0.240007988581275,4,0.993350464002831,1
"Xpot",4.82031390311791,2,0.0898011990279343,1
"Tmem5",2.73251522429769,3,0.434729923134032,1
"Mon2",0,4,1,1
"Usp15",0,4,1,1
"Tspan31",2.75840872013541,4,0.599033215529758,1
"Os9",0,4,1,1
"Dtx3",0.0312047634949083,3,0.998547593582299,1
"Pip4k2c",0.397880097963632,4,0.982650098363687,1
"Mbd6",0.474774551388582,4,0.97590976110222,1
"Mars",0.085417295134673,4,0.999113541785669,1
"Shmt2",4.46032411226555,2,0.107511005906133,1
"Rbms2",4.88855520216059,3,0.180141949612703,1
"Spryd4",NA,NA,NA,NA
"Coq10a",1.06843822832782,4,0.899246954627706,1
"Nabp2",0.00128525176933732,4,0.999999793604426,1
"Myl6",3.39176676126012,3,0.335073276620768,1
"Esyt1",5.43251097551374,4,0.245725820426455,1
"Zc3h10",0,2,1,1
"Rpl41",0,4,1,1
"Pa2g4",8.95528716889955,2,0.011360150875881,0.43063169866613
"Rps26",0,4,1,1
"Rab5b",0,4,1,1
"Cdk2",0.128307485716623,4,0.998028079585071,1
"Ormdl2",0,4,1,1
"Armt1",0,4,1,1
"Esr1",NA,NA,NA,NA
"Myct1",3.04578297495329,2,0.218080397681732,1
"Nup43",0.0575582117696305,4,0.999593741745471,1
"Lats1",0.650541784559325,4,0.95728511438355,1
"Katna1",0.0054763290451246,4,0.999996258063673,1
"Ppil4",0.458940102411302,4,0.977373089423468,1
"Shprh",0.934897587147312,4,0.919501673334151,1
"Fbxo30",3.77841701129002,4,0.436823561645514,1
"Sf3b5",12.1627412369066,4,0.0161812334167777,0.548372306668125
"Fuca2",0.576695020868565,4,0.965617860186017,1
"Adat2",2.79029898356107,3,0.425099367882368,1
"Cited2",0.895626403783208,4,0.92518744341561,1
"Reps1",0.0590948137990552,4,0.999571979622522,1
"Perp",5.33701650812796,2,0.0693556091270348,1
"Ifngr1",0.503968578158454,4,0.973113489220654,1
"Map3k5",0.211854932542798,2,0.899489889065302,1
"Map7",1.1172372404959,2,0.571998665728268,1
"Bclaf1",3.34091600119843,3,0.341988378213799,1
"Ahi1",0.722606755045575,4,0.948512063781206,1
"Hbs1l",3.35997716733999,3,0.339381797568464,1
"Sgk1",0.00261419510258659,2,0.998693756328636,1
"Stx7",0,4,1,1
"Med23",0.962061648622134,4,0.915493077747412,1
"Epb41l2",4.60829577927665,4,0.329898821121839,1
"Arhgap18",2.05079065269463,4,0.726417455413074,1
"Echdc1",0.0797018369818835,2,0.960932685769245,1
"Hddc2",0.00344345006103522,2,0.99827975628776,1
"Tspyl1",0,4,1,1
"Hdac2",0,4,1,1
"Tube1",0.548171487654945,4,0.968645198756999,1
"Rev3l",1.31881353690286,4,0.858175548572016,1
"Cdk19",0.869460828292582,4,0.928900688592667,1
"Zbtb24",1.5526245868279,2,0.460099598980128,1
"Mical1",0,4,1,1
"Cd164",0,4,1,1
"Sesn1",1.41611523094727,4,0.841389330999888,1
"Snx3",0,4,1,1
"Ostm1",1.69936415367411,4,0.790833123203432,1
"Sec63",5.99683347912263,4,0.199384875993425,1
"Cd24a",0,4,1,1
"Atg5",0.915420963130697,4,0.922338081380837,1
"Prep",0.211438918145878,4,0.994790375618648,1
"Hace1",0,4,1,1
"Ascc3",0.0174770603530163,4,0.999962040748264,1
"Nus1",11.6143786399297,4,0.0204615039698982,0.629597908764148
"Asf1a",0.849002410399881,4,0.931760488237217,1
"Msl3l2",6.22290976462146,4,0.183108220793111,1
"Hsf2",1.39734040021317,2,0.497246102142873,1
"Pkib",1.40446588777429,2,0.495477693748614,1
"Smpdl3a",6.10528571305115,4,0.191422236019025,1
"Gcc2",0.681298896997912,4,0.953614965708553,1
"Lims1",0.488117225444822,4,0.974647410953864,1
"Ranbp2",5.75467103927944,3,0.124175547777175,1
"Sowahc",0.0121582813987273,4,0.999981596740547,1
"Dnajb12",0,4,1,1
"Ascc1",0.0457516324914487,4,0.999742304820139,1
"Psap",0.638238974257173,4,0.958721140126951,1
"Vsir",0.011668735953335,4,0.999983046130879,1
"Pcbd1",NA,NA,NA,NA
"Lrrc20",0.00245210999736596,2,0.998774696299671,1
"Ppa1",2.70593277102628,2,0.25847239355027,1
"Sar1a",0.02221120910528,4,0.999938787445841,1
"Tysnd1",0.29549852602912,4,0.990102900871392,1
"Slc25a16",1.23690029598416,4,0.871986658176541,1
"Dna2",10.1755717348175,3,0.0171311808931429,0.567489658955734
"Herc4",1.27536534108802,3,0.73499096517831,1
"Dnajc12",1.82874852947485,4,0.767218647180529,1
"Jmjd1c",0.00515532301895728,4,0.999996683534009,1
"Ccdc6",1.70592784725604,4,0.789640543193828,1
"Zwint",0.358989587844594,4,0.985694719070988,1
"Bcr",3.17437991959479,4,0.529078941385307,1
"Specc1l",0.275501246112284,3,0.964568199367511,1
"Snrpd3",0,4,1,1
"Chchd10",9.79413011405875,4,0.0440420562439173,0.933386978725556
"Mcm3ap",0.607149418906179,4,0.962265920188435,1
"Pofut2",0,4,1,1
"Itgb2",1.19459436187242,5,0.945394910681243,1
"Pttg1ip",0,2,1,1
"Ube2g2",2.48958847168286,4,0.646501103905429,1
"Cstb",0.10884415933541,4,0.998571766281371,1
"Ilvbl",2.64072711413347,3,0.450394252057972,1
"Tpgs1",0.936343712177298,4,0.919289799084998,1
"Cdc34",0.169760880451578,4,0.996595157023551,1
"Bsg",0,4,1,1
"Palm",1.47642491256909,4,0.830809132111329,1
"Ptbp1",14.5172026609366,2,0.000704092139450996,0.0581785797025014
"Prtn3",9.14757275161722,2,0.0103188147450682,0.403159299668885
"Elane",4.62916160957505,4,0.327505757729883,1
"Arid3a",0,4,1,1
"Wdr18",0.0695167508202269,2,0.965838758459734,1
"Cnn2",0,4,1,1
"Abca7",0,4,1,1
"Arhgap45",0,4,1,1
"Gpx4",0,4,1,1
"Stk11",2.32375106594465,4,0.676448212958206,1
"Atp5d",0,4,1,1
"Midn",0,3,1,1
"Cirbp",7.97963525156831,4,0.0923270361225348,1
"X1600002K03Rik",0.47629785341849,4,0.975766987419279,1
"Mum1",0.424890844740466,4,0.980388760068823,1
"Ndufs7",0.186441246998017,4,0.995915779858173,1
"Dazap1",0,4,1,1
"Rps15",9.50067731892491,3,0.0233241559864451,0.670022824704364
"Csnk1g2",0,4,1,1
"Izumo4",0.0100237928221803,2,0.995000642185599,1
"Dot1l",2.68767518774379,4,0.611373012835343,1
"Sf3a2",0,4,1,1
"Oaz1",1.93319811265137,4,0.748044079588698,1
"Sppl2b",3.35036083789513,4,0.500992777314829,1
"Gadd45b",4.64453838374804,4,0.325751274364482,1
"Thop1",1.79445467460145,2,0.407698504500516,1
"Map2k2",0,4,1,1
"Eef2",0,4,1,1
"Dapk3",0,4,1,1
"Matk",0.0596707766502778,2,0.970605293361952,1
"Apba3",0.530234227991726,4,0.970491712455771,1
"Pip5k1c",0,4,1,1
"Cactin",0.0680885895962419,4,0.999433479200179,1
"Mfsd12",3.08910076259113,4,0.543026903427818,1
"Smim24",0.489278332281524,4,0.97453630607303,1
"Gm16104",NA,NA,NA,NA
"Aes",0,4,1,1
"Hcfc2",1.20184792553455,4,0.877794275235724,1
"Txnrd1",0.158023301493416,4,0.997038227923836,1
"Chst11",0,4,1,1
"D10Wsu102e",4.18988239378595,3,0.241676803515711,1
"Washc4",2.7397473561643,2,0.254139060858776,1
"X1500009L16Rik",6.67573272838349,2,0.0355126480025617,0.83974280839498
"Tcp11l2",0,4,1,1
"Polr3b",0.538509573670794,4,0.969645400700775,1
"Pwp1",0.292565540941514,4,0.990289022042129,1
"Fbxo7",6.66900357518155,4,0.154448416550137,1
"Nup37",0.0589852815801419,3,0.996256635129406,1
"Washc3",0,4,1,1
"Gnptab",0.338934685977115,2,0.844114320281268,1
"Arl1",6.72234840700338,4,0.151308743655512,1
"Uhrf1bp1l",0,4,1,1
"Gm17745",1.55292037858347,4,0.817227747144143,1
"Lta4h",0,4,1,1
"Ndufa12",0.158156934296528,4,0.99703334782098,1
"Cep83",1.84163214808369,4,0.764857344944019,1
"Ube2n",0.561151989769806,4,0.967281207116631,1
"Eea1",6.09012801581617,4,0.192517805473543,1
"Btg1",0,2,1,1
"Atp2b1",0,4,1,1
"Poc1b",0.00189002233590512,4,0.999999553758159,1
"Dusp6",0.0064532082361836,4,0.99999480569676,1
"Cep290",2.58413629885314,4,0.629635865851551,1
"Ccdc59",0,4,1,1
"Ppp1r12a",0.552898474465706,2,0.75847212029808,1
"E2f7",2.02006698646204,2,0.364206780905385,1
"Csrp2",4.06603081533495,4,0.397143302891441,1
"Osbpl8",1.55751825694385,4,0.816406304217949,1
"Nap1l1",0.887415181213063,4,0.926359333731416,1
"Phlda1",2.12623823986814,5,0.831416257701216,1
"Krr1",1.02511463948579,4,0.905964178149239,1
"Zfc3h1",1.35317348745014,4,0.85229146364272,1
"Mdm1",5.47225554907965,4,0.242179024934863,1
"Tmbim4",0.222903672686887,4,0.994231984263231,1
"Llph",0.42476321713196,4,0.980399720982669,1
"Gns",1.03858805671352,2,0.594940410806576,1
"Ppm1h",3.70573129715386,4,0.447292887900887,1
"Ctdsp2",0,2,1,1
"Mettl1",NA,NA,NA,NA
"Cdk4",1.12333233400164,3,0.771444759651694,1
"A730063M14Rik",3.11138590457528,2,0.211043089168197,1
"B4galnt1",0,4,1,1
"Dctn2",0.0406081351081704,4,0.999796641442832,1
"Ddit3",2.56276440634111,4,0.633433210318471,1
"Arhgap9",0,4,1,1
"R3hdm2",0.102213565488621,2,0.950177202585737,1
"Stat6",0,2,1,1
"Prim1",1.00008090524749,2,0.606506124452327,1
"Naca",0,4,1,1
"Ptges3",6.6412693334917,4,0.15610407266759,1
"Atp5b",0,4,1,1
"Baz2a",0,3,1,1
"Timeless",0.00694957331183503,2,0.996531243428793,1
"Pan2",5.42973482986946,4,0.24597523311372,1
"Cnpy2",0.863669320258084,4,0.929714193336094,1
"Cs",0.00463891847123563,4,0.999997314210291,1
"A430046D13Rik",0.267728975998093,4,0.991801007643547,1
"Pym1",0.368316243712558,4,0.98498777855419,1
"Sarnp",0.617563350488464,4,0.961092145431097,1
"Cd63",0.253336290374464,4,0.992623925684377,1
"Sfi1",4.60012201000518,4,0.330840117058434,1
"Limk2",0.412413386914905,4,0.981448024117867,1
"Rnf185",0.329700998503174,4,0.987817072872236,1
"Smtn",10.7302801716699,2,0.00467680504052848,0.230827008510379
"Tug1",0.278202146648211,4,0.991177494586344,1
"Tcn2",0,4,1,1
"Mtfp1",2.04515732262601,3,0.563087229789952,1
"Mtmr3",0,4,1,1
"Uqcr10",0,4,1,1
"Nf2",0,4,1,1
"Ewsr1",0.222775379300247,4,0.994238377893449,1
"Emid1",NA,NA,NA,NA
"Znrf3",NA,NA,NA,NA
"Ccdc117",1.83804119026932,4,0.765515630092671,1
"Mrps24",0.788422230010799,4,0.939993452987486,1
"Pold2",0.0104603445798437,4,0.999986370245439,1
"Nudcd3",0.0470680032621148,4,0.999727382042368,1
"Ddx56",4.26547920861898,2,0.118512172245669,1
"Tmed4",1.20544310660337,4,0.877201635263323,1
"H2afv",2.08687304690743,4,0.71978439545432,1
"Purb",0.929696453769168,4,0.920262255551911,1
"Myo1g",0.0445011332066421,4,0.999756097678944,1
"Tbrg4",0.720123755571689,4,0.948824261161964,1
"Tns3",1.36610143228154,4,0.850064825579255,1
"Hus1",0,4,1,1
"Sec61g",0.978932019244862,4,0.912973579699685,1
"Plek",0.0368474294655712,4,0.999832353576886,1
"Pno1",0.273401476870259,2,0.872231212356127,1
"Etaa1",0,4,1,1
"Meis1",0.0807623886850721,4,0.999206299822348,1
"Actr2",0,4,1,1
"Cep68",0.000193042113345544,2,0.999903483601335,1
"Aftph",0.0501912151460833,4,0.999690324307859,1
"Ugp2",1.39493793418874,4,0.845074349141631,1
"Mdh1",0,4,1,1
"Commd1",0,4,1,1
"Ahsa2",2.95761993702172,4,0.564942470634119,1
"X0610010F05Rik",0.150632099892629,4,0.997302213956767,1
"Pex13",1.08656870619503,4,0.896397334316883,1
"Rel",0.433144126978405,2,0.805274501941291,1
"Papolg",1.39255478347309,4,0.845487993436695,1
"Vrk2",0.390744726047881,4,0.983227623794409,1
"Cfap36",0.601143450303554,2,0.740394797324485,1
"Prorsd1",0.0131130187499576,4,0.999978599811822,1
"Rps27a",0.897952025053223,4,0.924854451271674,1
"Sptbn1",1.03443080885818,4,0.90453098299762,1
"Erlec1",0.660774907083871,4,0.956076607970744,1
"Chac2",0,3,1,1
"Bod1",14.1136654958988,4,0.00694098052811787,0.313153195115207
"Npm1",0.79331850530393,3,0.851064482437114,1
"Dock2",0,4,1,1
"Spdl1",3.79594843423934,4,0.434324959676103,1
"Rars",1.55991222135906,4,0.81597839294626,1
"Mat2b",0,4,1,1
"Hmmr",0,4,1,1
"Ccng1",0,4,1,1
"Pttg1",85.4001001401363,4,0,0
"Ttc1",3.0202955685565,4,0.554434748905707,1
"Lsm11",2.20391886013997,2,0.332219484677089,1
"Thg1l",0.246183974547463,3,0.969810217369294,1
"Gm12166",2.97901692735701,2,0.225483461615883,1
"Cyfip2",0,4,1,1
"Trim41",0.00171836600520518,4,0.999999631113631,1
"Btnl9",11.4968574294606,2,0.00318778578419388,0.174947586992252
"Cnot6",0.080905020535233,4,0.99920353163049,1
"Sqstm1",1.56455768005987,2,0.457362566709916,1
"Maml1",0,4,1,1
"Canx",2.06082778481392,4,0.72457193553251,1
"Rufy1",0.529244919763188,4,0.970592244041275,1
"Hnrnpab",0.0187859855197758,2,0.990650983599023,1
"Rmnd5b",2.51991387363803,4,0.641073490914157,1
"X0610009B22Rik",0.0171102628105021,4,0.999963612912711,1
"Sec24a",4.07993722709995,4,0.39529560666188,1
"Ube2b",0.00334916708689969,2,0.998326817789247,1
"Hspa4",1.31675865462136,4,0.85852583089666,1
"Uqcrq",0,4,1,1
"Rad50",5.40536844812561,2,0.0670253599786563,1
"Slc22a4",5.13526170769001,4,0.273698236887933,1
"Cdc42se2",0.394049843167212,4,0.982961156192387,1
"Anxa6",4.39954691649896,4,0.354625333562648,1
"Ccdc69",0.468873927213273,2,0.791016095121555,1
"Atox1",0,4,1,1
"Fam114a2",0.0352389985016443,4,0.999846587937772,1
"Gemin5",0.715341482346892,4,0.949423614525219,1
"Zfp672",0,4,1,1
"Rnf187",8.49466243339435e-05,4,0.999999999098034,1
"Guk1",0.356294790508497,4,0.985896209078669,1
"Arf1",0,4,1,1
"Zkscan17",0.058135825674519,2,0.971350495058453,1
"Flcn",1.63786937169078,4,0.801970308532304,1
"Cops3",0.111151202868495,4,0.998511719078266,1
"Srebf1",2.6342822169057,4,0.620762347521628,1
"Atpaf2",0.34007337981212,4,0.987082572769379,1
"Flii",0,4,1,1
"Shmt1",3.55925517849548,4,0.468925847261372,1
"Tmem11",0,4,1,1
"Usp22",0.246137567922545,4,0.993020609972983,1
"Mapk7",0.270272204646928,3,0.965518944942891,1
"Prpsap2",0.147206051702131,4,0.997420612148279,1
"Ulk2",0,2,1,1
"Akap10",0.215907892119467,4,0.994575840638855,1
"Zswim7",3.39242894853969,3,0.334984040558846,1
"Ncor1",2.55406027594705,4,0.634982324979674,1
"Cenpv",18.5728013908407,4,0.000953302778926468,0.0737956698550026
"Cox10",0.80678546304135,4,0.937536070300099,1
"Map2k4",0,4,1,1
"Adprm",0,4,1,1
"Ndel1",0,2,1,1
"Rangrf",NA,NA,NA,NA
"Pfas",1.15377465308692,3,0.764111038998916,1
"X9330160F10Rik",0.00529726129096204,2,0.997354873881918,1
"Chd3",1.23646235997708,4,0.872059615102451,1
"Kdm6b",0,4,1,1
"Wrap53",0.157931662627802,4,0.997041572264622,1
"Mpdu1",0.0138434510296437,4,0.999976155112165,1
"Eif4a1",1.63832551331875,4,0.80188795710935,1
"Senp3",0.238324950460795,4,0.993439753363565,1
"Polr2a",2.16525075036224,4,0.705395896992403,1
"Nlgn2",0.810949318503127,2,0.666660299268142,1
"Acap1",0,2,1,1
"Eif5a",0.665200468612199,4,0.955550048459392,1
"Elp5",5.2425389258249,3,0.154874711103952,1
"Acadvl",0.0323975687841875,4,0.999870207979402,1
"Pelp1",0.603087780199277,4,0.962719947049088,1
"Slc25a11",0.24782232844778,4,0.992928669089509,1
"Pfn1",0,4,1,1
"Spag7",0.00193323262944818,4,0.999999533127393,1
"Camta2",0.231300027292575,4,0.993806452861441,1
"Nup88",0.345094157979485,4,0.986720258459408,1
"C1qbp",9.07057824027968,3,0.0283670798818267,0.739757111528205
"Dhx33",NA,NA,NA,NA
"Med31",0.148971654707271,4,0.997359910849243,1
"Spns2",0.171227498607249,2,0.917948721087522,1
"Spns3",2.54968179064726,2,0.279475430532162,1
"Haspin",0.348238906990554,3,0.950714750675883,1
"Emc6",0,4,1,1
"Pafah1b1",0,4,1,1
"Rpa1",1.29399100284987,4,0.862394219541017,1
"Serpinf1",NA,NA,NA,NA
"Rflnb",0.0814144978658008,5,0.99990227814155,1
"Vps53",3.21934134473374,4,0.521812663256688,1
"Glod4",0.0349070158460059,4,0.999849448242766,1
"Nxn",0.144199170243245,4,0.997522444001661,1
"Abr",0.177145241537793,4,0.996301551239905,1
"Gosr1",1.2934595809845,4,0.862484229925407,1
"Cpd",0.343547332844397,4,0.986832350817166,1
"Nsrp1",0.979587993369453,4,0.912875160207309,1
"Taok1",0,4,1,1
"Eral1",0.013187229323678,4,0.999978357441117,1
"Supt6",0,4,1,1
"Tmem199",0.328297408557304,2,0.848615819693717,1
"Tmem97",0.467553213797629,2,0.791538620413516,1
"Nlk",0.826337669080141,4,0.934882663273267,1
"Fam58b",1.31790333572146,4,0.858330727590826,1
"Lgals9",0,4,1,1
"Ksr1",0,2,1,1
"Wsb1",4.21055553326688,4,0.378259580784386,1
"Evi2",1.09363260655379,4,0.895281144073755,1
"Crlf3",0.0538684107692398,4,0.999643722127549,1
"Tefm",1.48567918200444,4,0.829175156972198,1
"X5730455P16Rik",0.455380297095017,4,0.977696804666213,1
"Rffl",0.0912248575857546,4,0.998990850755045,1
"Rad51d",2.34953958518848,4,0.671764815841942,1
"Nle1",NA,NA,NA,NA
"Slfn9",0.553405927531077,3,0.907011104566944,1
"Pex12",0,4,1,1
"Ccl9",4.22468664928535,3,0.238201876440624,1
"Ccl6",0,4,1,1
"Rpl9.ps1",3.8839937407325,4,0.421933182848244,1
"Aatf",0.0146087848359163,4,0.999973452477107,1
"Dhrs11",1.67519641757013,4,0.795218140698315,1
"Ggnbp2",0,4,1,1
"Znhit3",0.00321725409015542,4,0.999998707546216,1
"Usp32",0,2,1,1
"Appbp2",0.0107424152952921,4,0.999985626613196,1
"Brip1",3.93825903225754,2,0.139578304010623,1
"Ints2",5.75055437245006,3,0.12439748207542,1
"Med13",1.68021881682774,4,0.794307687174763,1
"Rps6kb1",8.80194991248237,4,0.0662449878868669,1
"Vmp1",4.41654178238663,4,0.352558482615427,1
"Cltc",0.00728023476903576,4,0.999993390828525,1
"Dhx40",5.24810955605768,4,0.262773909922348,1
"Ypel2",2.28760063933578,3,0.514900456288574,1
"Smg8",1.43794633695972,4,0.837573673329836,1
"Prr11",4.31559468701263,4,0.364976393749788,1
"Ppm1e",4.36136804773608,2,0.112964233974808,1
"Dynll2",3.08460962755592,4,0.543767378193875,1
"Msi2",2.28885977539082,2,0.318405392887244,1
"Akap1",0.758188541208792,2,0.6844810831793,1
"Pctp",7.65792867624635,4,0.104943589484158,1
"Hlf",1.27492434822266,4,0.865615395057712,1
"Utp18",0.0443763322276783,4,0.999757453710861,1
"Nme1",0.418163572808768,2,0.811328877258198,1
"Luc7l3",11.2313120019741,4,0.0240837716787038,0.679829835322969
"Eme1",0.00103818273583029,2,0.9994810433367,1
"Kat7",0,4,1,1
"Ube2z",0.174307807632279,4,0.996415719073447,1
"Atp5g1",5.22058438097953,2,0.0735130608074106,1
"Snx11",0.684956372878628,4,0.95317106712525,1
"Nfe2l1",3.64557997860495,4,0.456090403633233,1
"Cdk5rap3",1.12804550943247,4,0.889797327901285,1
"Pnpo",0,4,1,1
"Sp2",0.0962209309394211,4,0.998879149479584,1
"Tbkbp1",0.0313719618620121,4,0.99987825397695,1
"Kpnb1",1.16142178939477,4,0.88440850310773,1
"Npepps",0.0305772798552329,4,0.999884313144586,1
"Epop",NA,NA,NA,NA
"Pip4k2b",0.982142470172324,4,0.912491577479917,1
"Cwc25",0,2,1,1
"Rpl23",0,4,1,1
"Med1",0.309023151069633,4,0.989224279233366,1
"Mien1",0,4,1,1
"Ormdl3",1.93702357326229,4,0.747340804007122,1
"Med24",0.000970934454193237,4,0.999999882198917,1
"Top2a",4.49390325321872,2,0.105721010966785,1
"Smarce1",0.27104575999506,4,0.991605781932986,1
"Acly",0,4,1,1
"Dnajc7",0.0576623476956323,4,0.999592284506896,1
"Kat2a",2.12761787919543,4,0.712300316054977,1
"Rab5c",0,4,1,1
"Stat5b",0,2,1,1
"Stat3",0.0463545061342975,2,0.977089276351846,1
"Psmc3ip",0,2,1,1
"Retreg3",0,2,1,1
"Coa3",0.18079124597615,4,0.996152385380822,1
"Becn1",0.981424345243229,4,0.912599463242237,1
"Vat1",1.69651214620573,4,0.791351099515283,1
"Brca1",3.55198575492794,4,0.470017946681763,1
"Tmem101",0.48615776799664,4,0.974834456218089,1
"Lsm12",0.0832041605710685,4,0.999158263845371,1
"Hdac5",0.122785591990868,4,0.998190846621245,1
"Atxn7l3",1.15219166238503,4,0.885905462966068,1
"Ubtf",4.46997896855543,4,0.346122054679568,1
"Slc25a39",0.611831059822567,4,0.961739957195093,1
"Itga2b",9.68780655199743,2,0.00787625079321164,0.329101979166354
"Gpatch8",0,4,1,1
"Ccdc43",0,3,1,1
"Eftud2",8.45114060297303,2,0.0146169962374161,0.507044294009235
"Kif18b",0.634053059733771,2,0.728311432864029,1
"Dcakd",0.771224755149649,4,0.942263626026124,1
"Arhgap27",0.438667285529514,4,0.979190442595239,1
"Plekhm1",0.00111228874806848,4,0.999999845409044,1
"Gosr2",0.766780323901645,4,0.942845323020569,1
"Nsf",0.547165119373836,4,0.9687499815247,1
"Kansl1",0.0021931202622315,4,0.999999399217276,1
"Cdc27",10.8133292781148,4,0.0287440111671391,0.74430795113782
"Limd2",0,4,1,1
"Strada",0,4,1,1
"Ftsj3",4.31079557404897,2,0.115857094996283,1
"Smarcd2",1.92849132777423,4,0.748909314423241,1
"Cd79b",1.95555837140779,3,0.581681775712821,1
"Icam2",1.95310612434969,4,0.744383729058535,1
"Ern1",0.0069642383643043,2,0.996523936364097,1
"Tex2",0.190785569387091,4,0.995729366937321,1
"Pecam1",NA,NA,NA,NA
"Ddx5",0,4,1,1
"Smurf2",0.0475656439947503,2,0.976497760563897,1
"Bptf",0.0870634132972847,4,0.999079549205084,1
"Nol11",4.47923071480007,2,0.106499460731439,1
"Pitpnc1",0,4,1,1
"Slc16a6",0,4,1,1
"Wipi1",3.21968672108372,4,0.521757083794895,1
"Slc39a11",0,4,1,1
"Fam104a",0,4,1,1
"Cdc42ep4",0.107764669562638,2,0.947543592866701,1
"Cd300lb",2.0259124321175,4,0.730992689307705,1
"Cd300c2",0.0115125702584714,4,0.999983496031547,1
"Cd300lf",3.85224869683803,2,0.145711833850189,1
"Nat9",0.0013866619686109,2,0.999306909314083,1
"Fdxr",0.36491698854192,2,0.833219226582086,1
"Atp5h",0,4,1,1
"Nt5c",0.11038879038003,4,0.998531694624372,1
"Jpt1",0.0575088637050864,4,0.999594431410116,1
"Sumo2",0.101396034849794,2,0.950565681466389,1
"Gga3",0,4,1,1
"Mif4gd",1.86593590746894,4,0.760399495253652,1
"Slc25a19",2.21657090929581,4,0.695996659506961,1
"Grb2",0,4,1,1
"Recql5",0.224698547703046,4,0.99414219210338,1
"Galk1",NA,NA,NA,NA
"H3f3b",0,4,1,1
"Unc13d",0.580302652658671,3,0.90092645063251,1
"Wbp2",8.00502707341592,4,0.0913942197976929,1
"Mrpl38",0.801482996538648,4,0.93824913749459,1
"Acox1",1.33667274816019,2,0.512560577948258,1
"Srp68",0.0340607280953189,4,0.999856619340431,1
"Exoc7",3.94755849350324,4,0.413149556542881,1
"Prpsap1",0.0815096650465117,4,0.99919174468179,1
"Rhbdf2",0,2,1,1
"Jmjd6",0.961029242641792,4,0.915646526506111,1
"Srsf2",0.0182920366497422,4,0.999958429322286,1
"Tmc6",0,2,1,1
"Tk1",NA,NA,NA,NA
"Usp36",0.34178781687072,2,0.842910994474385,1
"Timp2",3.14042687188086,4,0.534606406577706,1
"Lgals3bp",0.821086577986664,3,0.84441703747863,1
"Cant1",0.678792066315043,4,0.953918307907692,1
"Cbx8",1.92940069202655,4,0.748742154312328,1
"Cbx4",5.4372268781902,4,0.245302638460984,1
"Eif4a3",1.66402801334636,4,0.797241133198614,1
"Aatk",1.370248574922,4,0.849349118922458,1
"Slc38a10",0.6675962043306,4,0.955264022052278,1
"Actg1",0.320720730691673,2,0.851836761199404,1
"Nploc4",0,4,1,1
"Oxld1",0.160047143425231,4,0.996963913106975,1
"Arl16",0.166139392355566,2,0.920287004498223,1
"Mcrip1",0.275105311716866,4,0.991364012013676,1
